sentence,label
洗了一次，质量太差了，已经脱胶了，才穿过几天,0
室友是个小朋友，她用着说觉得挺好的,1
看着还行 用着不知道怎么样,1
物流太慢太慢太慢，，鞋子看着还行，还没穿，，,0
书好，权威！纸质也很好，就是折扣力度不大！,1
胸针不太好 那个铁丝都开了 鸡毛也不是很好,0
书还没开！看包装不错！快递小哥很给力！,1
书不错，值得看看/价格也挺合适。,1
保温效果不好 还没用了几年的老保温杯好 而且盖子很不好盖 很涩 特别不好盖,0
快递太慢了，而且书还被弄皱一个角，纸质不太好，没有塑化密封,0
衣服很差，没有想想的那么好,0
宝贝质量很好，做工细致，烧烤很快，很实用，非常不错。,1
买高压锅送的，结果高压锅本身居然没有。这叫什么送？等于买辆汽车还要去买四个轮子才能用？,0
还行吧里面好多字是印刷体的叫我怎么练字呢,0
第一感觉还是不错的，希望会起到他应有的效果,1
袖扣差差差，刚拆开就皱成这样，缝线收口与手摩擦大,0
质量很好，值得购买，唯一不足是小了点,1
和我在专卖店看的品质一样，绝对正品。发货速度快，服务质量很好。重点是颜色比专卖的全。值得信赖，一定会再次光临。,1
只用了一点点，但没想象中好。,0
发货快戴着遮阳效果好、镜架很轻、长时间戴眼睛也很舒服好看样式也很好看!,1
不良商家，谁买谁后悔！不买不知道，义卖吓一跳，这是皮带？？？？,0
确实挺好用的，用了几天棒的很好 很好,1
包装不错，只是这味道，真不好吃。呵呵，也许 是地方口味差异吧,1
和10元三双的地摊货没啥二样,0
枣子太小了，有的比我的拇指还要小。,0
包装就是个屎，盒子垃圾的要死，就剩鞋子,0
东西很轻，不过安装卡位不是很好卡,0
发货慢，物流更慢，希望改进。,1
到货太慢，当收纳盒满不错,1
不错的书 有机会继续买 很好 速度很快,1
收到宝贝没看，今天刚打开看衣服跟图片是一个样、快递也给力，购物非常满意,1
主要是讲方法，对老师有用，学习者可能用处。而且全书312页并无彩页，纸张也一般，价格实在是太贵了一点。,0
挺好看的，也蛮修身的，就是洗起来有些麻烦。,0
还不错，物流快，服务挺好的,1
刚收到，纸张印刷还可以,1
不错，杀蚊子效果不错，就是味道大点。,1
挺好的，快递速度很快的,1
不合适，不是很清晰，一般,0
京东服务真垃圾，垃圾垃圾垃圾。,0
这个，东西，为什么，还没有，来呢？,0
用的不错 在网吧看到这款键盘就想买 只是没白色的,1
屏幕有点大，分辨率不高，视频有点花,1
特别次的服务态度，特别次的售后，大家都别买，垃圾服务，你说半天只能说一个在的在的，买了你们会后悔的！！！,0
还可以，只是偏小了点，功能没那么多,1
质量太差，杯盖材质应该是ABS吧，在桌上倾倒一下就断裂了，还不给换。我也是从事小家电设计的，不知道这家公司的产品设计怎么这样垃圾。,0
差……实物跟商家图片反差很大……买后悔了，浪费钱……,0
还没用，给孩子买练钢笔字用,1
做工不算精细，但是打出来的奶泡还可以。。给两颗星拿去骄傲。。。,0
"颜色很漂亮,质量也很好",1
就是太长了 用起来不方便,0
服务真的是醉了 问啥啥都不回 包装的不严实 到家箱子都坏了坏一个大口子 方便面全碎了 不会再来你家买东西了,0
还不错。要写十个字哈？,1
不满意想退又怕麻烦给了运费去拿东西又要给郁闷,0
这个家里已经有了一个，不知道，又买了一个,1
挺好的，线太长，dpi有点小问题,1
价格实惠 产品漂亮 做工扎实 火力不错,1
没有给人说教的感觉。一个一个片段和故事，既可以了解到其他人的生活态度，也可以学到一些知识。,1
书都旧了，，磨损的很厉害！！,0
上次在别家店买的，稍贵些，但袋子很硬实，没有气味。这次买的一摸就很薄很软，有塑料味，一看就不是真的，很想换货。可年底了怕快递送不到，就索性算了。唉 难怪比别家稍便宜些呢,0
好看，但是不保温，开水十个小时就变凉水了,0
初学中医的一本引导书，激发学习的乐趣。,1
对自己总有好处，看看又何妨,1
怎么球针都没带，怎么打气？送货员也没有电话，东西送到也不打电话通知我,0
这衣服太垃圾，尺码与实际尺码偏大，而且更要命的是衣服穿上以后起球，不是全棉，劝大家别买。,0
学习二外，此书比较适合。,1
里层做工粗糙，不像牛皮。,0
失望失望，原来就是作者发表过的文章重新印刷而已，垃圾,0
杯子太大了。买得时候没注意。,1
"质量差死了,色差也大.后悔的一次购物.",0
拿到手还好 衣柜放了一下 粘上好多小毛毛啊！ 都不好穿出去得,0
快递挺快的，东西还没用，还可以吧,1
影印本，有的字模糊，看不清,1
没有光盘 你让我怎么听读 我又不是老外都会读 差评,0
模具slow阿里省教育厅SUV旅进旅退无图咯坨坨肉,1
太失望了，跟地摊货一样，，。。。,0
帽子很差，还卖这么贵,0
没发票，说好的返现联系几次都没给，差评,0
满分，暂时穿得没有问题,1
说挺快，看着不错，不过还没有用。,1
东西挺好，只是颜色给我弄成蓝色的了，不满意！,0
颜色不太相符。。…………,0
里面的硬海绵感觉好脏,1
宝贝已经收到了，试穿了一下，穿起来没有图片上那么平滑，反正价格又不贵，留着穿吧！,1
鞋子不错，但是我才买没几天就降价70元，这不是坑人吗。。,0
帮人买了第二个，你怎么看...,1
很一般，没想象的好。巧克力有点化了，香皂花有折痕。,0
没几天就坏了，质量太差,0
商品还可以，物流速度一般！,1
拉杆买回来就拉得不顺畅 任何重物都没有装过就这样 想申请退换还要自费快递回去指定地址 跟购买时的无条件退换承诺不符 客服态度实在一般 问非所答 真是大失所望,0
很漂亮，适合女孩，女儿很喜欢，高兴,1
面料不错 穿上很舒服 图案不错 质量很好,1
只能用垃圾来形容，根本打不动气！！垃圾垃圾！,0
刚开始没发现 基本上是属于一次性的 因为是用胶粘的 类似双面胶的东西 不仔细看 基本看不出来 洗过一次 就都开了 不可能再穿 挺失败的购物 *,0
不错，有一条其他颜色的,1
天一文化·2014年全国一级建造师执业资格考试历年真题全解与临考突破试卷：建设工程项目管理（附光盘）,1
好用好用 还不错的 很好,1
东西不错就是用着不放便，水和乳液不是压嘴的,1
不匹配，显示屏的完全套不上。乱七八糟的。,0
宝贝收到货了，试用了一下，很好用，洗脸很舒服，店家发货快，物流给力，很满意。,1
没用，没心得，商品发错了，我要的是SPF25的，给我发成15，换还要上传图片，我懒得弄了，不换了,0
为什么早上还能联系到，现在就没有联系了，买到的东西是坏的，要求退货换新的,0
这个一般般.一分钱一分货吧.马马,1
书挺好的 经典 一个星期把他看完 ，但是 书蛮旧！！！没有包装好！书有破损！,0
加减法练习不错，适合6岁孩子。,1
新年换个喜庆的，平时用就算了~太花了哈哈,1
这一还行吧，就是鞋面有点皱，而且右脚的脚踝处也有点磨脚,1
评价晚了，很好的项链，很喜欢,1
太次了 服务差 态度特别恶劣！。东西没有包装 已经被压扁了……连封口都没有 假货,0
裤子还可以，就快递的态度不好，货到付款，一定要给钱才给拆看吗?我就不懂了，7天无理由退货是什么意思了靠！真想叫他退回去。,0
不错，款式很时尚，料子很舒服,1
神速，昨晚下单，今早就到货了。好评好评！,1
"不错哦，九十度折叠好方便,插在车上较紧,行车记录仪和车载MP3都可以",1
被子漏水，本以为会买到一个好杯子，结果是个漏水货，还不如街上卖的*块钱的，上一个买的30的都非常好用~~~,0
"东西不好,买来就不走了!气死人了！这样东西你们敢买吗!",0
很淑女的一款裙子，喜欢,1
书籍还不错，就是边角弄破了一点，不够美观,1
以为好大， 一收货 一看小的可以,0
收到了 物流很快 皮质很好 款式很好看 和图片上的一样！,1
不送衬衣还好。送的那个比路边摊都不如。搞得我连毛衣都不穿了。放那不管了。失败,0
非常不错，密封效果不错。很好用。,1
超级好，超级喜欢，还送了书,1
不好，用都没用多久坏了,0
差评。这快递速度还好意思收运费。。。不推荐，心情很差。。。,0
衣服很漂亮，款式新颖，颜色无色差,1
很满意，物有所值，店铺买需要最少40元,1
做工不错，质量摸着蛮舒服的，大小也合适,1
版型不错，不过扣子爱掉,1
在京东上买主要是图个方便，其实这水比我在超市整箱的买贵多了，就是图京东送货快，能送到家，没想到这么慢，快递到了当地了第三天才给我配送，无语了,0
差评，退货还要负担运费。没有配接头，根本没法用。奇葩商家,0
宝宝还没牙牙，不过最近爱咬手指头，先买来屯着,1
礼盒很精美，里面的产品也是很丰富，每一个都是独立的包装，满意,1
说好的怎么不一样，垃圾,0
